RmsId,AssetId,IssuerId,ISIN,IssuerName,AssetName,IssueDate,AbbrevName
330,168269,15335,XS2831061796,DNB,DNBNO 7 3/8 PERP USD,2024-05-30,DNB
330,161312,15335,XS2432567555,DNB,DNBNO 0 3/8 01/18/28 EUR,2022-01-18,DNB
330,172716,15335,XS2652069480,DNB,DNBNO 4 1/2 07/19/28 EUR,2023-07-19,DNB
330,156152,15335,XS2534985523,DNB,DNBNO 3 1/8 09/21/27 EUR,2022-09-21,DNB
330,159082,15335,XS2075280995,DNB,DNBNO 4 7/8 PERP USD,2019-11-12,DNB
330,159231,15335,XS1207306652,DNB,DNBNO 5 3/4 PERP USD,2015-03-26,DNB
330,150457,15335,XS2588099478,DNB,DNBNO 3 5/8 02/16/27 EUR,2023-02-16,DNB
330,138640,15335,XS2486092492,DNB,DNBNO 1 5/8 05/31/26 EUR,2022-05-31,DNB
330,114409,15335,XS2079723552,DNB,DNBNO 0.05 11/14/23 EUR,2019-11-14,DNB
330,114372,15335,XS1883911924,DNB,DNBNO 0.6 09/25/23 EUR,2018-09-25,DNB
330,114342,15335,XS1794344827,DNB,DNBNO 1 1/8 03/20/28 EUR,2018-03-20,DNB
330,114254,15335,XS1371969483,DNB,DNBNO 1 1/8 03/01/23 EUR,2016-03-01,DNB
330,114303,15335,XS1571331955,DNB,DNBNO 1 1/4 03/01/27 EUR,2017-03-01,DNB
330,119097,15335,XS1979262448,DNB,DNBNO 0 1/4 04/09/24 EUR,2019-04-09,DNB
330,114123,15335,XS0732513972,DNB,DNBNO 4 1/4 01/18/22 EUR,2012-01-18,DNB
330,2222,15335,XS0371409292,DNB,FIXED 5.875 2013-06-20,2008-06-20,DNB
330,2203,15335,XS0430768332,DNB,FIXED 4.5 2014-05-29,2009-05-29,DNB
330,5810,15335,XS1506066676,DNB,DNBNO 6 1/2 PERP USD,2016-10-18,DNB
330,3001,15335,XS0285087358,DNB,VARIABLE 2099-12-31,2007-01-24,DNB
264,2209,15339,XS0255291626,Santander,VARIABLE 2018-05-30,2006-05-30,Santander
243,2210,15340,XS0418783477,Svenska Handelsbanken,FIXED 4.875 2014-03-25,2009-03-25,Svenska Handelsbanken
243,3103,15340,XS1194054166,Svenska Handelsbanken,SHBASS 5 1/4 12/29/49,2015-02-18,Svenska Handelsbanken
243,114358,15340,XS1848875172,Svenska Handelsbanken,SHBASS 0 3/8 07/03/23 EUR,2018-07-03,Svenska Handelsbanken
243,114343,15340,XS1795254025,Svenska Handelsbanken,SHBASS 0 1/2 03/21/23 EUR,2018-03-21,Svenska Handelsbanken
243,114336,15340,XS1782803503,Svenska Handelsbanken,SHBASS 1 1/4 03/02/28 EUR,2018-03-02,Svenska Handelsbanken
243,114302,15340,XS1571298139,Svenska Handelsbanken,SHBASS 0 1/4 02/28/22 EUR,2017-02-28,Svenska Handelsbanken
243,114248,15340,XS1333139746,Svenska Handelsbanken,SHBASS 1 1/8 12/14/22 EUR,2015-12-14,Svenska Handelsbanken
243,117957,15340,XS1875333178,Svenska Handelsbanken,SHBASS 1 5/8 03/05/29 EUR,2018-09-05,Svenska Handelsbanken
243,122031,15340,XS2013536029,Svenska Handelsbanken,SHBASS 0 1/8 06/18/24 EUR,2019-06-18,Svenska Handelsbanken
243,114143,15340,XS0819759571,Svenska Handelsbanken,SHBASS 2 5/8 08/23/22 EUR,2012-08-23,Svenska Handelsbanken
243,108168,15340,XS2233263404,Svenska Handelsbanken,SHBASS 4 3/8 PERP USD,2020-10-06,Svenska Handelsbanken
243,108169,15340,XS2233263586,Svenska Handelsbanken,SHBASS 4 3/4 PERP USD,2020-10-06,Svenska Handelsbanken
243,74409,15340,XS1952091202,Svenska Handelsbanken,SHBASS 6 1/4 PERP USD,2019-02-22,Svenska Handelsbanken
243,153153,15340,XS2618499177,Svenska Handelsbanken,SHBASS 3 3/4 05/05/26 EUR,2023-05-05,Svenska Handelsbanken
243,156164,15340,XS2049582542,Svenska Handelsbanken,SHBASS 0.05 09/03/26 EUR,2019-09-03,Svenska Handelsbanken
243,135552,15340,XS2156510021,Svenska Handelsbanken,SHBASS 1 04/15/25 EUR,2020-04-15,Svenska Handelsbanken
243,176559,15340,XS2551280436,Svenska Handelsbanken,SHBASS 3 3/4 11/01/27 EUR,2022-11-01,Svenska Handelsbanken
243,160049,15340,XS2404629235,Svenska Handelsbanken,SHBASS 0 1/8 11/03/26 EUR,2021-11-03,Svenska Handelsbanken
243,168291,15340,XS2715276163,Svenska Handelsbanken,SHBASS 3 7/8 05/10/27 EUR,2023-11-10,Svenska Handelsbanken
96,2215,15341,XS0241241180,Credit Suisse,VARIABLE 2018-01-23,2006-01-23,Credit Suisse
642,2220,15344,XS0161101679,Telecom Italia,FIXED 6.875 2013-01-24,2003-01-24,Telecom Italia
642,2721,15344,XS0161100515,Telecom Italia,TITIM 7 3/4 01/24/33 EUR,2003-01-24,Telecom Italia
642,165794,15344,XS2798880493,Telecom Italia,7.750 % - 01/24/2033 - ,2003-01-24,Telecom Italia
1353,2230,15348,XS0596566603,Alpha Bank,FIXED 4 2013-02-28,2011-02-28,Alpha Bank
1679,2233,15349,PTBCLQOM0010,Banco Comercial Portugues,FIXED 5.625 2014-04-23,2009-04-23,Banco Comercial Portugues
1679,2493,15349,PTBCQWOM0033,Banco Comercial Portugues,FIXED 9.25 2014-10-13,2011-10-13,Banco Comercial Portugues
1679,2787,15349,PTBITIOM0057,Banco Comercial Portugues,BCPPL 3 3/8 02/27/17 EUR,2014-02-27,Banco Comercial Portugues
1679,88035,15349,PTBIT3OM0098,Banco Comercial Portugues,BCPPL 3.871 03/27/30 EUR,2019-09-27,Banco Comercial Portugues
1679,26888,15349,PTBCPWOM0034,Banco Comercial Portugues,BCPPL 4 1/2 12/07/27 EUR,2017-12-07,Banco Comercial Portugues
1679,116809,15349,PTBCPHOM0066,Banco Comercial Portugues,BCPPL 1 1/8 02/12/27 EUR,2021-02-12,Banco Comercial Portugues
1679,161365,15349,PTBCPKOM0004,Banco Comercial Portugues,BCPPL 8 1/8 PERP EUR,2024-01-18,Banco Comercial Portugues
1679,146620,15349,PTBCPBOM0062,Banco Comercial Portugues,BCPPL 8 1/2 10/25/25 EUR,2022-10-25,Banco Comercial Portugues
1679,159164,15349,PTBCPFOM0043,Banco Comercial Portugues,BCPPL 9 1/4 PERP EUR,2019-01-31,Banco Comercial Portugues
1679,126834,15349,PTBCPEOM0069,Banco Comercial Portugues,BCPPL 1 3/4 04/07/28 EUR,2021-10-07,Banco Comercial Portugues
1679,128990,15349,PTBCPGOM0067,Banco Comercial Portugues,BCPPL 4 05/17/32 EUR,2021-11-17,Banco Comercial Portugues
981,2243,15351,XS0496716282,Heidelberg Cement,ITCIT 5 3/8 03/19/20 EUR,2010-03-19,Heidelberg Cement
981,2513,15351,XS0893201433,Heidelberg Cement,ITCIT 6 1/8 02/21/18 EUR,2013-02-21,Heidelberg Cement
380,2248,15352,XS0470937243,UniCredit,UCGIM 8 1/8 PERP EUR,2009-12-10,UniCredit
380,2301,15352,XS0372556299,UniCredit,UCGIM 8.5925 PERP GBP,2008-06-27,UniCredit
1514,2249,15353,FR0000189151,Republic of France,FRTR 4 1/4 04/25/19,2003-06-10,Republic of France
1514,117355,15353,FR0014002JM6,Republic of France,"FRTR 0 1/2 06/25/44,144 EUR",2021-03-23,Republic of France
70,110319,15354,US465410CA47,Monte dei Paschi di Siena,ITALY 1 1/4 02/17/26 USD,2020-11-24,Monte dei Paschi di Siena
70,2250,15354,US465410AH18,Monte dei Paschi di Siena,FIXED 6.875 2023-09-27,1993-09-27,Monte dei Paschi di Siena
39,2251,15355,XS0377044747,Breeze III,BREEZE 12 1/2 06/30/28,2008-07-31,Breeze III
39,2252,15355,XS0294895056,Breeze III,BREEZE 11 3/4 04/19/27 EUR,2007-04-19,Breeze III
39,1529,15355,XS0294895999,Breeze III,BREEZE 4.524 04/19/27 EUR,2007-04-19,Breeze III
39,265,15355,XS0294895726,Breeze III,BREEZE 6.708 04/19/27 EUR,2007-04-19,Breeze III
219,2279,15362,XS0744127936,Salt,MATTER 0 05/15/19 EUR,2012-02-10,Salt
219,2280,15362,XS0742406407,Salt,FIXED 6.75 2019-05-15,2012-02-10,Salt
219,2284,15362,XS0747063120,Salt,FLOAT 2019-05-15,2012-02-16,Salt
219,2402,15362,XS0826156100,Salt,FLOAT 2019-05-15,2012-09-11,Salt
219,2297,15366,XS0742407983,Salt,MATTER 8 1/4 02/15/20 EUR,2012-02-10,Salt
380,2300,15369,XS0231436238,UniCredit,VARIABLE 2099-12-31,2005-10-27,UniCredit
76,2333,15378,XS0266971745,BBVA,BBVASM Float PERP EUR,2006-09-20,BBVA
76,2334,15378,XS0457228137,BBVA,VARIABLE 2099-12-31,2009-10-21,BBVA
76,2335,15378,XS0457234291,BBVA,VARIABLE 2099-12-31,2009-10-21,BBVA
264,2344,15380,XS0441528600,Santander,VARIABLE 2099-12-31,2009-07-27,Santander
264,2345,15380,XS0441528949,Santander,VARIABLE 2099-12-31,2009-07-27,Santander
94,2349,15382,FR0010248641,Credit Agricole,VARIABLE 2099-12-31,2005-11-09,Credit Agricole
94,2350,15382,FR0010291997,Credit Agricole,VARIABLE 2099-12-31,2006-02-24,Credit Agricole
94,2351,15382,FR0010575654,Credit Agricole,ACAFP 7.589 PERP GBP,2008-01-30,Credit Agricole
94,2352,15382,FR0010603159,Credit Agricole,ACAFP 8.2 PERP EUR,2008-03-31,Credit Agricole
94,2353,15382,FR0010814418,Credit Agricole,ACAFP 8 1/8 PERP GBP,2009-10-26,Credit Agricole
94,2354,15382,FR0010814434,Credit Agricole,ACAFP 7 7/8 PERP EUR,2009-10-26,Credit Agricole
94,2658,15382,USF22797QT87,Credit Agricole,VARIABLE 2033-09-19,2013-09-19,Credit Agricole
94,2661,15382,US225313AC92,Credit Agricole,VARIABLE 2033-09-19,2013-09-19,Credit Agricole
94,2644,15382,XS0550466469,Credit Agricole,FIXED 3.9 2021-04-19,2010-10-19,Credit Agricole
94,2833,15382,XS1055037177,Credit Agricole,ACAFP 6 1/2 PERP EUR,2014-04-01,Credit Agricole
94,2849,15382,XS1055037920,Credit Agricole,ACAFP 7 1/2 PERP GBP,2014-04-08,Credit Agricole
94,2764,15382,USF22797RT78,Credit Agricole,VARIABLE 2099-12-31,2014-01-15,Credit Agricole
94,2982,15382,US225313AE58,Credit Agricole,VARIABLE 2099-12-31,2014-09-11,Credit Agricole
94,2983,15382,USF22797YK86,Credit Agricole,VARIABLE 2099-12-31,2014-09-11,Credit Agricole
94,116813,15382,FR0011659366,Credit Agricole,ACAFP 3.03 02/21/24 EUR,2014-02-21,Credit Agricole
94,121989,15382,FR0011891258,Credit Agricole,ACAFP 2 3/4 06/20/24 EUR,2014-06-20,Credit Agricole
94,120401,15382,FR0011780808,Credit Agricole,ACAFP 2.9 05/07/24 EUR,2014-05-07,Credit Agricole
94,119198,15382,FR0011215938,Credit Agricole,ACAFP 4.1 04/17/24 EUR,2012-04-17,Credit Agricole
94,114061,15382,FR0011215581,Credit Agricole,ACAFP 0 04/25/22 EUR,2012-04-25,Credit Agricole
94,114067,15382,FR0011318120,Credit Agricole,ACAFP 3 1/2 10/02/22 EUR,2012-10-02,Credit Agricole
94,114054,15382,FR0010975656,Credit Agricole,ACAFP 4.2 12/28/22 EUR,2010-12-28,Credit Agricole
94,114055,15382,FR0010981746,Credit Agricole,ACAFP 4 1/4 02/04/23 EUR,2011-02-04,Credit Agricole
94,114057,15382,FR0011170091,Credit Agricole,ACAFP 4.55 02/08/22 EUR,2012-02-08,Credit Agricole
94,114075,15382,FR0011625482,Credit Agricole,ACAFP 3.15 12/23/23 EUR,2013-12-23,Credit Agricole
94,114063,15382,FR0011261064,Credit Agricole,ACAFP 0 08/09/22 EUR,2012-08-09,Credit Agricole
94,114072,15382,FR0011559145,Credit Agricole,ACAFP 3.39 10/18/23 EUR,2013-10-18,Credit Agricole
94,74802,15382,USF2R125CF03,Credit Agricole,ACAFP 6 7/8 PERP USD,2019-02-27,Credit Agricole
94,130002,15382,USF2R125CJ25,Credit Agricole,ACAFP 4 3/4 PERP USD,2022-01-11,Credit Agricole
94,159173,15382,FR0013533999,Credit Agricole,ACAFP 4 PERP EUR,2020-10-14,Credit Agricole
94,159128,15382,US225313AP06,Credit Agricole,"ACAFP 4 3/4 PERP,144 USD",2022-01-11,Credit Agricole
94,159129,15382,US225313AL91,Credit Agricole,"ACAFP 6 7/8 PERP,144 USD",2019-02-27,Credit Agricole
94,159130,15382,US225313AJ46,Credit Agricole,"ACAFP 8 1/8 PERP,144 USD",2016-01-19,Credit Agricole
94,159131,15382,US225313AD75,Credit Agricole,"ACAFP 7 7/8 PERP,144 USD",2014-01-23,Credit Agricole
94,158993,15382,FR0013457025,Credit Agricole,ACAFP 0.294 10/25/26 EUR,2019-10-25,Credit Agricole
94,158994,15382,FR0013453123,Credit Agricole,ACAFP 0.1245 10/14/26 EUR,2019-10-14,Credit Agricole
94,158995,15382,FR0013452299,Credit Agricole,ACAFP 0.1385 10/09/26 EUR,2019-10-09,Credit Agricole
94,159064,15382,XS2353099638,Credit Agricole,ACAFP 7 1/2 PERP GBP,2021-06-09,Credit Agricole
94,152606,15382,FR0014009UH8,Credit Agricole,ACAFP 1 7/8 04/22/27 EUR,2022-04-22,Credit Agricole
94,154123,15382,FR0013429925,Credit Agricole,ACAFP 0.4485 06/26/26 EUR,2019-06-26,Credit Agricole
94,154892,15382,FR00140070H9,Credit Agricole,ACAFP 0.155 06/30/26 EUR,2021-12-06,Credit Agricole
94,154893,15382,FR0014006284,Credit Agricole,ACAFP 0.117 06/30/26 EUR,2021-10-19,Credit Agricole
94,154894,15382,FR0013525722,Credit Agricole,ACAFP 0.131 07/22/26 EUR,2020-07-22,Credit Agricole
94,146632,15382,FR001400D0Y0,Credit Agricole,ACAFP 4 10/12/26 EUR,2022-10-12,Credit Agricole
94,146618,15382,XS2067135421,Credit Agricole,ACAFP 0 3/8 10/21/25 EUR,2019-10-21,Credit Agricole
94,148853,15382,FR00140070I7,Credit Agricole,ACAFP 0.084 12/06/25 EUR,2021-12-06,Credit Agricole
94,148914,15382,FR001400F067,Credit Agricole,ACAFP 7 1/4 PERP EUR,2023-01-10,Credit Agricole
94,135581,15382,FR0013509718,Credit Agricole,ACAFP 0.526 04/24/25 EUR,2020-04-24,Credit Agricole
94,135582,15382,FR0013508512,Credit Agricole,ACAFP 1 04/22/26 EUR,2020-04-22,Credit Agricole
94,135587,15382,FR0012620367,Credit Agricole,ACAFP 2.7 04/14/25 EUR,2015-04-14,Credit Agricole
94,137072,15382,FR0013515020,Credit Agricole,ACAFP 0.543 05/28/25 EUR,2020-05-28,Credit Agricole
94,144651,15382,FR00140098S7,Credit Agricole,ACAFP 1 09/18/25 EUR,2022-03-18,Credit Agricole
94,161371,15382,FR001400N2U2,Credit Agricole,ACAFP 6 1/2 PERP EUR,2024-01-09,Credit Agricole
94,161381,15382,FR0013479128,Credit Agricole,ACAFP 0.345 01/24/27 EUR,2020-01-24,Credit Agricole
94,161375,15382,FR0014007ML1,Credit Agricole,ACAFP 0 5/8 01/12/28 EUR,2022-01-12,Credit Agricole
94,164936,15382,FR0013493426,Credit Agricole,ACAFP 0 1/8 03/09/27 EUR,2020-03-09,Credit Agricole
94,168372,15382,FR0013515012,Credit Agricole,ACAFP 0.651 05/28/27 EUR,2020-05-28,Credit Agricole
94,172759,15382,FR001400E7J5,Credit Agricole,ACAFP 3 3/8 07/28/27 EUR,2022-11-28,Credit Agricole
94,172762,15382,FR0013524642,Credit Agricole,ACAFP 0.201 07/16/27 EUR,2020-07-16,Credit Agricole
94,174892,15382,US225313AR61,Credit Agricole,"ACAFP 6.7 PERP,144 USD",2024-10-02,Credit Agricole
1432,75157,15383,XS1951220596,Bankia,BKIASM 3 3/4 02/15/29 EUR,2019-02-15,Bankia
1432,84341,15383,ES0313307219,Bankia,BKIASM 1 06/25/24 EUR,2019-06-25,Bankia
1432,91826,15383,ES0213307061,Bankia,BKIASM 1 1/8 11/12/26 EUR,2019-11-12,Bankia
1432,39855,15383,XS1880365975,Bankia,BKIASM 6 3/8 PERP EUR,2018-09-19,Bankia
1432,2770,15383,ES0313307003,Bankia,BKIASM 3 1/2 01/17/19 EUR,2014-01-17,Bankia
1432,2356,15383,ES0214977144,Bankia,BKIASM 4 3/8 02/14/17 EUR,2007-02-14,Bankia
96,2357,15384,XS0112553291,Credit Suisse,VARIABLE 2099-12-31,2000-06-15,Credit Suisse
100,2358,15385,AT000B002480,Erste Bank,VARIABLE 2018-12-29,2008-12-29,Erste Bank
100,4935,15385,XS1425367494,Erste Bank,ERSTBK 8 7/8 PERP EUR,2016-06-02,Erste Bank
100,92414,15385,XS2108494837,Erste Bank,ERSTBK 3 3/8 PERP EUR,2020-01-27,Erste Bank
100,96137,15385,XS1597324950,Erste Bank,ERSTBK 6 1/2 PERP EUR,2017-04-12,Erste Bank
100,119096,15385,XS1982725159,Erste Bank,ERSTBK 0 3/8 04/16/24 EUR,2019-04-16,Erste Bank
100,176581,15385,AT0000A2KW37,Erste Bank,ERSTBK 0.1 11/16/28 EUR,2020-11-16,Erste Bank
100,168379,15385,AT0000A2GH08,Erste Bank,ERSTBK 0 7/8 05/13/27 EUR,2020-05-13,Erste Bank
100,167486,15385,AT0000A3CTX2,Erste Bank,ERSTBK 7 PERP EUR,2024-05-14,Erste Bank
100,144663,15385,AT0000A2JAF6,Erste Bank,ERSTBK 0.05 09/16/25 EUR,2020-09-16,Erste Bank
100,150953,15385,XS1961057780,Erste Bank,ERSTBK 5 1/8 PERP EUR,2019-03-12,Erste Bank
100,152569,15385,AT0000A2WVQ2,Erste Bank,ERSTBK 1 1/2 04/07/26 EUR,2022-04-07,Erste Bank
100,153176,15385,XS2000538343,Erste Bank,ERSTBK 0 7/8 05/22/26 EUR,2019-05-22,Erste Bank
100,159196,15385,AT0000A36XD5,Erste Bank,ERSTBK 8 1/2 PERP EUR,2023-09-12,Erste Bank
100,133359,15385,AT0000A2L583,Erste Bank,ERSTBK 4 1/4 PERP EUR,2020-11-23,Erste Bank
252,2361,15388,XS0796023538,Vodafone,FIXED 6.5 2017-07-31,2012-06-21,Vodafone
264,2368,15390,XS0206920141,Santander,VARIABLE 2099-12-31,2004-12-10,Santander
152,2383,15394,XS0805355970,Klockner Pentaplast,KPERST 11 5/8 07/15/17 EUR,2012-07-20,Klockner Pentaplast
251,2397,15395,XS0783935306,Telenet,TNETBB 6 3/4 08/15/24 EUR,2012-08-16,Telenet
251,2385,15395,XS0783935488,Telenet,TNETBB 6 1/4 08/15/22 EUR,2012-08-16,Telenet
1143,2338,15399,XS0371711663,Intesa Sanpaolo,ISPIM 8.047 PERP EUR,2008-06-20,Intesa Sanpaolo
1143,2339,15399,XS0456541506,Intesa Sanpaolo,ISPIM 8 3/8 PERP EUR,2009-10-14,Intesa Sanpaolo
1143,2295,15399,XS0545782020,Intesa Sanpaolo,VARIABLE 2099-12-31,2010-10-01,Intesa Sanpaolo
1143,1211,15399,XS0360809577,Intesa Sanpaolo,ISPIM 6 5/8 05/08/18 EUR,2008-05-08,Intesa Sanpaolo
1143,1127,15399,XS0555977312,Intesa Sanpaolo,FIXED 4 2018-11-08,2010-11-08,Intesa Sanpaolo
1143,4949,15399,XS1404902535,Intesa Sanpaolo,ISPIM 4 1/4 05/05/26 EUR,2016-05-05,Intesa Sanpaolo
1143,3189,15399,XS1205644047,Intesa Sanpaolo,VICEN 2 3/4 03/20/20 EUR,2015-03-20,Intesa Sanpaolo
1143,3345,15399,XS1222597905,Intesa Sanpaolo,ISPIM 2.855 04/23/25 EUR,2015-04-23,Intesa Sanpaolo
1143,4581,15399,XS1346815787,Intesa Sanpaolo,ISPIM 7 PERP EUR,2016-01-19,Intesa Sanpaolo
1143,2901,15399,XS1069508494,Intesa Sanpaolo,ISPIM 4 05/20/19 EUR,2014-05-20,Intesa Sanpaolo
1143,3054,15399,XS0452166324,Intesa Sanpaolo,ISPIM 5 09/23/19 EUR,2009-09-23,Intesa Sanpaolo
1143,3055,15399,XS0526326334,Intesa Sanpaolo,ISPIM 5.15 07/16/20 EUR,2010-07-16,Intesa Sanpaolo
1143,3056,15399,XS0971213201,Intesa Sanpaolo,ISPIM 6 5/8 09/13/23 EUR,2013-09-13,Intesa Sanpaolo
1143,3057,15399,XS1109765005,Intesa Sanpaolo,ISPIM 3.928 09/15/26 EUR,2014-09-15,Intesa Sanpaolo
1143,2696,15399,XS0985326502,Intesa Sanpaolo,ISPIM 5 10/25/18 EUR,2013-10-25,Intesa Sanpaolo
1143,121947,15399,US46115HBS58,Intesa Sanpaolo,"ISPIM 4.95 06/01/42,144 USD",2021-06-01,Intesa Sanpaolo
1143,122042,15399,US46115HBQ92,Intesa Sanpaolo,"ISPIM 4.198 06/01/32,144 USD",2021-06-01,Intesa Sanpaolo
1143,116714,15399,XS2304664597,Intesa Sanpaolo,ISPIM 1.35 02/24/31 EUR,2021-02-24,Intesa Sanpaolo
1143,116715,15399,XS2304664167,Intesa Sanpaolo,ISPIM 0 5/8 02/24/26 EUR,2021-02-24,Intesa Sanpaolo
1143,112777,15399,US46115HAT41,Intesa Sanpaolo,"ISPIM 5.017 06/26/24,144 USD",2014-06-26,Intesa Sanpaolo
1143,112778,15399,US46115HAW79,Intesa Sanpaolo,"ISPIM 5.71 01/15/26,144 USD",2016-01-15,Intesa Sanpaolo
1143,109652,15399,XS2243298069,Intesa Sanpaolo,ISPIM 2.925 10/14/30 EUR,2020-10-14,Intesa Sanpaolo
1143,106248,15399,XS2223762381,Intesa Sanpaolo,ISPIM 5 1/2 PERP EUR,2020-09-01,Intesa Sanpaolo
1143,106249,15399,XS2223761813,Intesa Sanpaolo,ISPIM 5 7/8 PERP EUR,2020-09-01,Intesa Sanpaolo
1143,101482,15399,XS2102388597,Intesa Sanpaolo,ISPIM 2 1/2 01/15/30,2020-01-15,Intesa Sanpaolo
1143,101507,15399,XS2185883100,Intesa Sanpaolo,ISPIM 5.148 06/10/30 GBP,2020-06-10,Intesa Sanpaolo
1143,93862,15399,XS2124979753,Intesa Sanpaolo,ISPIM 3 3/4 PERP EUR,2020-02-27,Intesa Sanpaolo
1143,93863,15399,XS2124980256,Intesa Sanpaolo,ISPIM 4 1/8 PERP EUR,2020-02-27,Intesa Sanpaolo
1143,94012,15399,XS1614415542,Intesa Sanpaolo,ISPIM 6 1/4 PERP EUR,2017-05-16,Intesa Sanpaolo
1143,94013,15399,XS1548475968,Intesa Sanpaolo,ISPIM 7 3/4 PERP EUR,2017-01-11,Intesa Sanpaolo
1143,32700,15399,XS1807182495,Intesa Sanpaolo,ISPIM 1 3/4 04/12/23 EUR,2018-04-12,Intesa Sanpaolo
1143,9033,15399,XS1580469895,Intesa Sanpaolo,ISPIM 4.45 09/15/27 EUR,2017-03-15,Intesa Sanpaolo
1143,133717,15399,XS2463450408,Intesa Sanpaolo,ISPIM 6 3/8 PERP EUR,2022-03-30,Intesa Sanpaolo
1143,159116,15399,US46115HAU14,Intesa Sanpaolo,"ISPIM 7.7 PERP,144 USD",2015-09-17,Intesa Sanpaolo
1143,155188,15399,US46115HBV87,Intesa Sanpaolo,"ISPIM 8.248 11/21/33,144 USD",2022-11-21,Intesa Sanpaolo
1143,155189,15399,US46115HBU05,Intesa Sanpaolo,"ISPIM 7 11/21/25,144 USD",2022-11-21,Intesa Sanpaolo
1143,155424,15399,XS2678939427,Intesa Sanpaolo,ISPIM 9 1/8 PERP EUR,2023-09-07,Intesa Sanpaolo
1143,150020,15399,XS2589361240,Intesa Sanpaolo,ISPIM 6.184 02/20/34 EUR,2023-02-20,Intesa Sanpaolo
1143,149701,15399,XS2105110329,Intesa Sanpaolo,ISPIM 5 7/8 PERP EUR,2020-01-20,Intesa Sanpaolo
1143,144664,15399,XS2534883363,Intesa Sanpaolo,ISPIM 8.505 09/20/32 GBP,2022-09-20,Intesa Sanpaolo
1143,168275,15399,XS2824056522,Intesa Sanpaolo,ISPIM 7 PERP EUR,2024-05-20,Intesa Sanpaolo
1143,177694,15399,XS2939329996,Intesa Sanpaolo,ISPIM 4.271 11/14/36 EUR,2024-11-14,Intesa Sanpaolo
304,2403,15400,XS0308936037,Allied Irish Bank,FIXED 4.875 2017-06-29,2007-06-29,Allied Irish Bank
546,2405,15401,DE000A1G9JJ0,Continental,FIXED 4.5 2019-09-15,2012-09-24,Continental
287,2410,15403,XS0783934838,Techem,TCHEN 7 7/8 10/01/20 EUR,2012-09-28,Techem
219,2415,15406,XS0834481482,Salt,MATTER 7 3/4 02/15/20 EUR,2012-10-01,Salt
605,2418,15409,FR0011321256,Wendel SE,FIXED 5.875 2019-09-17,2012-09-17,Wendel SE
605,2076,15409,FR0011036979,Wendel SE,MWDP 6 3/4 04/20/18 EUR,2011-04-21,Wendel SE
605,1999,15409,XS0523634979,Wendel SE,FIXED 4.875 2016-05-26,2010-11-03,Wendel SE
605,1594,15409,XS0185010401,Wendel SE,FIXED 5 2011-02-16,2004-02-16,Wendel SE
605,1595,15409,XS0253989635,Wendel SE,MWDP 4 7/8 05/26/16 EUR,2006-05-26,Wendel SE
605,1596,15409,XS0290422095,Wendel SE,MWDP 4 7/8 09/21/15 EUR,2007-03-21,Wendel SE
605,1007,15409,XS0203831432,Wendel SE,FIXED 4.875 2014-11-04,2004-11-04,Wendel SE
605,1008,15409,XS0224749100,Wendel SE,MWDP 4 3/8 08/09/17 EUR,2005-08-09,Wendel SE
605,1037,15409,XS0453752429,Wendel SE,FIXED 4.875 2014-11-04,2009-10-02,Wendel SE
605,2554,15409,FR0011483932,Wendel SE,FIXED 6.75 2018-04-20,2013-04-30,Wendel SE
605,2555,15409,FR0011483940,Wendel SE,FIXED 5.875 2019-09-17,2013-04-30,Wendel SE
605,2762,15409,FR0011694496,Wendel SE,MWDP 3 3/4 01/21/21 EUR,2014-01-21,Wendel SE
326,2430,15412,XS0097772965,Commerzbank,FIXED 8.151 2031-06-30,1999-05-25,Commerzbank
326,2556,15412,US26156FAA12,Commerzbank,FIXED 8.151 2031-06-30,1999-05-25,Commerzbank
137,2439,15416,XS0852482941,Guala Closures,GCLIM 0 11/15/19 EUR,2012-11-13,Guala Closures
137,5961,15416,XS1516322465,Guala Closures,GCLIM 0 11/15/21 EUR,2016-11-11,Guala Closures
137,5962,15416,XS1516322465_DELETED,Guala Closures,XS1516322465 - DELETED,,Guala Closures
600,2459,15424,XS0159056208,UK Government Investments Ltd,FIXED 6.8 2099-10-31,2002-12-05,UK Government Investments Ltd
277,153193,15432,FR0013445335,Veolia,VIEFP 1 5/8 PERP EUR,2019-09-12,Veolia
277,128993,15432,FR0014006IX6,Veolia,VIEFP 2 PERP EUR,2021-11-15,Veolia
277,160561,15432,FR001400KKC3,Veolia,VIEFP 5.993 PERP EUR,2023-11-22,Veolia
277,108926,15432,FR00140007K5,Veolia,VIEFP 2 1/4 PERP EUR,2020-10-20,Veolia
277,108927,15432,FR00140007L3,Veolia,VIEFP 2 1/2 PERP EUR,2020-10-20,Veolia
277,2475,15432,FR0011391820,Veolia,VIEFP 4.45 PERP EUR,2013-01-16,Veolia
277,2476,15432,FR0011391838,Veolia,VIEFP 4.85 PERP GBP,2013-01-16,Veolia
767,2478,15434,XS0876813600,Cerved,CERVIM 6 3/8 01/15/20 EUR,2013-01-29,Cerved
767,2495,15434,XS0876835595,Cerved,CERVIM 8 01/15/21 EUR,2013-01-29,Cerved
46,2483,15438,XS0877607076,Cerba,CERBA 7 02/01/20 EUR,2013-01-31,Cerba
400,2505,15443,XS0894469880,Arqiva,ARQIVA 9 1/2 03/31/20 GBP,2013-02-28,Arqiva
