timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2024/12/14 22:52:10.854, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:11.858, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:12.860, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:13.871, Tesla V100-PCIE-32GB, 99 %, 86 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:14.871, Tesla V100-PCIE-32GB, 99 %, 86 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:15.871, Tesla V100-PCIE-32GB, 99 %, 86 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:16.872, Tesla V100-PCIE-32GB, 99 %, 86 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:17.876, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:18.876, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:19.876, Tesla V100-PCIE-32GB, 99 %, 87 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:20.879, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:21.880, Tesla V100-PCIE-32GB, 100 %, 22 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:22.880, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:23.881, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:24.881, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:25.882, Tesla V100-PCIE-32GB, 74 %, 72 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:26.883, Tesla V100-PCIE-32GB, 100 %, 18 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:27.885, Tesla V100-PCIE-32GB, 98 %, 83 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:28.885, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:29.886, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:30.889, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:31.890, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:32.890, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:33.891, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:34.893, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:35.893, Tesla V100-PCIE-32GB, 51 %, 15 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:36.894, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:37.894, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:38.897, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:39.897, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:40.897, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:41.898, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:42.899, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:43.905, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:44.907, Tesla V100-PCIE-32GB, 100 %, 19 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:45.930, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:46.930, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:47.931, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:48.932, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:49.932, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:50.932, Tesla V100-PCIE-32GB, 99 %, 92 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:51.933, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:52.959, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:53.959, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:54.959, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:55.959, Tesla V100-PCIE-32GB, 96 %, 28 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:56.960, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:57.960, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29332 MiB
2024/12/14 22:52:58.964, Tesla V100-PCIE-32GB, 100 %, 22 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:00.006, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:01.007, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:02.008, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:03.010, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:04.013, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:05.016, Tesla V100-PCIE-32GB, 24 %, 7 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:06.018, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:07.018, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:08.020, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:09.022, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:10.023, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29332 MiB
2024/12/14 22:53:11.024, Tesla V100-PCIE-32GB, 40 %, 14 %, 32768 MiB, 29372 MiB
2024/12/14 22:53:12.025, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29396 MiB
2024/12/14 22:53:13.025, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29396 MiB
2024/12/14 22:53:14.025, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:15.026, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:16.026, Tesla V100-PCIE-32GB, 98 %, 84 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:17.031, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:18.031, Tesla V100-PCIE-32GB, 14 %, 3 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:19.034, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:20.035, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:21.036, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29398 MiB
2024/12/14 22:53:22.037, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:23.037, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:24.038, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:25.039, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:26.040, Tesla V100-PCIE-32GB, 100 %, 30 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:27.040, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:28.040, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:29.041, Tesla V100-PCIE-32GB, 80 %, 80 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:30.046, Tesla V100-PCIE-32GB, 100 %, 33 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:31.048, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:32.050, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:33.050, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:34.050, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:35.051, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:36.051, Tesla V100-PCIE-32GB, 56 %, 57 %, 32768 MiB, 29424 MiB
2024/12/14 22:53:37.052, Tesla V100-PCIE-32GB, 98 %, 77 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:38.053, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:39.053, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:40.054, Tesla V100-PCIE-32GB, 16 %, 5 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:41.054, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:42.055, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:43.056, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:44.056, Tesla V100-PCIE-32GB, 94 %, 20 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:45.059, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:46.059, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:47.060, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:48.060, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:49.061, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:50.065, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:51.066, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:52.067, Tesla V100-PCIE-32GB, 44 %, 15 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:53.067, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:54.068, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:55.071, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:56.072, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:57.074, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:58.074, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:53:59.080, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:00.080, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:01.081, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:02.081, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:03.081, Tesla V100-PCIE-32GB, 30 %, 9 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:04.082, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:05.083, Tesla V100-PCIE-32GB, 5 %, 5 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:06.084, Tesla V100-PCIE-32GB, 99 %, 44 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:07.086, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:08.086, Tesla V100-PCIE-32GB, 80 %, 27 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:09.088, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:10.089, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:11.089, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:12.089, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:13.090, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:14.090, Tesla V100-PCIE-32GB, 36 %, 35 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:15.090, Tesla V100-PCIE-32GB, 100 %, 21 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:16.092, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:17.092, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:18.094, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:19.096, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:20.099, Tesla V100-PCIE-32GB, 100 %, 21 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:21.100, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:22.100, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:23.102, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:24.103, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:25.103, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:26.104, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:27.104, Tesla V100-PCIE-32GB, 82 %, 81 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:28.105, Tesla V100-PCIE-32GB, 100 %, 33 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:29.105, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:30.105, Tesla V100-PCIE-32GB, 64 %, 26 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:31.108, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:32.109, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:33.109, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:34.113, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:35.113, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:36.116, Tesla V100-PCIE-32GB, 6 %, 6 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:37.116, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:38.117, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:39.117, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29426 MiB
2024/12/14 22:54:40.118, Tesla V100-PCIE-32GB, 100 %, 16 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:41.120, Tesla V100-PCIE-32GB, 100 %, 16 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:42.121, Tesla V100-PCIE-32GB, 100 %, 15 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:43.122, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:44.123, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:45.125, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:46.125, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:47.128, Tesla V100-PCIE-32GB, 98 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:48.129, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:49.129, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:50.130, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:51.130, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:52.133, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:53.133, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:54.134, Tesla V100-PCIE-32GB, 99 %, 83 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:55.135, Tesla V100-PCIE-32GB, 99 %, 82 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:56.135, Tesla V100-PCIE-32GB, 99 %, 82 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:57.135, Tesla V100-PCIE-32GB, 99 %, 82 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:58.138, Tesla V100-PCIE-32GB, 64 %, 54 %, 32768 MiB, 29882 MiB
2024/12/14 22:54:59.140, Tesla V100-PCIE-32GB, 100 %, 18 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:00.141, Tesla V100-PCIE-32GB, 100 %, 18 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:01.141, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:02.144, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:03.146, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:04.150, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:05.151, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:06.153, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:07.153, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:08.153, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:09.154, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:10.154, Tesla V100-PCIE-32GB, 49 %, 45 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:11.155, Tesla V100-PCIE-32GB, 100 %, 28 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:12.155, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:13.155, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:14.156, Tesla V100-PCIE-32GB, 98 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:15.156, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:16.157, Tesla V100-PCIE-32GB, 100 %, 16 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:17.158, Tesla V100-PCIE-32GB, 100 %, 16 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:18.159, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:19.160, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:20.160, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:21.161, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:22.161, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:23.162, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:24.163, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:25.163, Tesla V100-PCIE-32GB, 99 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:26.164, Tesla V100-PCIE-32GB, 99 %, 88 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:27.165, Tesla V100-PCIE-32GB, 79 %, 15 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:28.166, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:29.169, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:30.170, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:31.172, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:32.172, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:33.172, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:34.173, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:35.173, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:36.178, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:37.178, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:38.181, Tesla V100-PCIE-32GB, 99 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:39.186, Tesla V100-PCIE-32GB, 99 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:40.191, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:41.196, Tesla V100-PCIE-32GB, 99 %, 44 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:42.197, Tesla V100-PCIE-32GB, 98 %, 96 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:43.197, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:44.198, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:45.198, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:46.198, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:47.200, Tesla V100-PCIE-32GB, 98 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:48.203, Tesla V100-PCIE-32GB, 97 %, 94 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:49.204, Tesla V100-PCIE-32GB, 97 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:50.204, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:51.204, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:52.205, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:53.206, Tesla V100-PCIE-32GB, 99 %, 33 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:54.206, Tesla V100-PCIE-32GB, 98 %, 95 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:55.207, Tesla V100-PCIE-32GB, 98 %, 93 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:56.207, Tesla V100-PCIE-32GB, 33 %, 11 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:57.207, Tesla V100-PCIE-32GB, 98 %, 99 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:58.209, Tesla V100-PCIE-32GB, 97 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:55:59.209, Tesla V100-PCIE-32GB, 97 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:00.213, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:01.213, Tesla V100-PCIE-32GB, 98 %, 92 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:02.215, Tesla V100-PCIE-32GB, 98 %, 98 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:03.215, Tesla V100-PCIE-32GB, 97 %, 97 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:04.215, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:05.215, Tesla V100-PCIE-32GB, 100 %, 20 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:06.217, Tesla V100-PCIE-32GB, 99 %, 41 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:07.217, Tesla V100-PCIE-32GB, 98 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:08.217, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:09.222, Tesla V100-PCIE-32GB, 99 %, 91 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:10.226, Tesla V100-PCIE-32GB, 99 %, 90 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:11.230, Tesla V100-PCIE-32GB, 98 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:12.234, Tesla V100-PCIE-32GB, 98 %, 89 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:13.239, Tesla V100-PCIE-32GB, 0 %, 0 %, 32768 MiB, 29882 MiB
2024/12/14 22:56:14.239, Tesla V100-PCIE-32GB, 98 %, 52 %, 32768 MiB, 29882 MiB
