timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2024/12/14 22:51:05.303, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:06.304, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:07.305, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:08.308, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:09.309, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:10.310, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:11.312, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:12.312, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:13.313, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:14.313, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:15.314, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:16.314, Tesla V100-SXM2-32GB, 97 %, 81 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:17.315, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:18.315, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:19.316, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:20.316, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:21.317, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:22.317, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:23.318, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:24.318, Tesla V100-SXM2-32GB, 97 %, 84 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:25.319, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13634 MiB
2024/12/14 22:51:26.319, Tesla V100-SXM2-32GB, 87 %, 80 %, 32768 MiB, 13638 MiB
2024/12/14 22:51:27.319, Tesla V100-SXM2-32GB, 90 %, 83 %, 32768 MiB, 13638 MiB
2024/12/14 22:51:28.320, Tesla V100-SXM2-32GB, 91 %, 82 %, 32768 MiB, 13640 MiB
2024/12/14 22:51:29.320, Tesla V100-SXM2-32GB, 87 %, 83 %, 32768 MiB, 13640 MiB
2024/12/14 22:51:30.321, Tesla V100-SXM2-32GB, 89 %, 82 %, 32768 MiB, 13640 MiB
2024/12/14 22:51:31.322, Tesla V100-SXM2-32GB, 90 %, 83 %, 32768 MiB, 13640 MiB
2024/12/14 22:51:32.322, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:33.323, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:34.326, Tesla V100-SXM2-32GB, 95 %, 86 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:35.327, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:36.327, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:37.327, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:38.328, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:39.328, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:40.330, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:41.331, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:42.332, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:43.333, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:44.333, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:45.334, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:46.335, Tesla V100-SXM2-32GB, 89 %, 81 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:47.335, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:48.336, Tesla V100-SXM2-32GB, 93 %, 83 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:49.336, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:50.337, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:51.337, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:52.337, Tesla V100-SXM2-32GB, 84 %, 23 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:53.338, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:54.338, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:55.339, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:56.340, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13642 MiB
2024/12/14 22:51:57.340, Tesla V100-SXM2-32GB, 61 %, 19 %, 32768 MiB, 13656 MiB
2024/12/14 22:51:58.341, Tesla V100-SXM2-32GB, 91 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:51:59.341, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:00.341, Tesla V100-SXM2-32GB, 72 %, 65 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:01.342, Tesla V100-SXM2-32GB, 87 %, 80 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:02.343, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:03.344, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:04.346, Tesla V100-SXM2-32GB, 90 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:05.346, Tesla V100-SXM2-32GB, 91 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:06.347, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:07.347, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:08.347, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:09.348, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:10.349, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:11.349, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:12.349, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:13.350, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:14.350, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:15.351, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:16.351, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:17.352, Tesla V100-SXM2-32GB, 50 %, 12 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:18.353, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:19.353, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:20.354, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:21.354, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:22.355, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:23.355, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:24.356, Tesla V100-SXM2-32GB, 94 %, 60 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:25.356, Tesla V100-SXM2-32GB, 90 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:26.356, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:27.357, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:28.357, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:29.358, Tesla V100-SXM2-32GB, 97 %, 49 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:30.358, Tesla V100-SXM2-32GB, 91 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:31.359, Tesla V100-SXM2-32GB, 93 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:32.359, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:33.359, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:34.360, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:35.360, Tesla V100-SXM2-32GB, 36 %, 32 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:36.361, Tesla V100-SXM2-32GB, 90 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:37.361, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:38.362, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:39.363, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:40.364, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:41.364, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:42.364, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:43.366, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:44.366, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:45.366, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:46.367, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:47.368, Tesla V100-SXM2-32GB, 58 %, 17 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:48.368, Tesla V100-SXM2-32GB, 95 %, 86 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:49.369, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:50.369, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:51.370, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:52.370, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:53.370, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:54.371, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:55.371, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:56.372, Tesla V100-SXM2-32GB, 95 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:57.372, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:58.373, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:52:59.373, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:00.375, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:01.375, Tesla V100-SXM2-32GB, 89 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:02.376, Tesla V100-SXM2-32GB, 90 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:03.376, Tesla V100-SXM2-32GB, 91 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:04.377, Tesla V100-SXM2-32GB, 93 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:05.377, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:06.379, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:07.380, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:08.382, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:09.383, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:10.384, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:11.385, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:12.388, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:13.388, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:14.389, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:15.390, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:16.391, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:17.392, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:18.393, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:19.395, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:20.396, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:21.397, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:22.398, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:23.399, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:24.400, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:25.401, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:26.402, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:27.403, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:28.404, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:29.405, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:30.406, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:31.409, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:32.412, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:33.413, Tesla V100-SXM2-32GB, 93 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:34.414, Tesla V100-SXM2-32GB, 94 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:35.415, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:36.416, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:37.418, Tesla V100-SXM2-32GB, 88 %, 75 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:38.419, Tesla V100-SXM2-32GB, 90 %, 82 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:39.420, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:40.421, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13660 MiB
2024/12/14 22:53:41.422, Tesla V100-SXM2-32GB, 92 %, 84 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:42.424, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:43.425, Tesla V100-SXM2-32GB, 91 %, 82 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:44.426, Tesla V100-SXM2-32GB, 95 %, 85 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:45.427, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:46.428, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:47.429, Tesla V100-SXM2-32GB, 33 %, 12 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:48.430, Tesla V100-SXM2-32GB, 92 %, 83 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:49.432, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:50.434, Tesla V100-SXM2-32GB, 56 %, 50 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:51.434, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:52.435, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:53.437, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:54.438, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:55.439, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:56.440, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:57.441, Tesla V100-SXM2-32GB, 91 %, 78 %, 32768 MiB, 13662 MiB
2024/12/14 22:53:58.443, Tesla V100-SXM2-32GB, 100 %, 17 %, 32768 MiB, 13902 MiB
2024/12/14 22:53:59.444, Tesla V100-SXM2-32GB, 97 %, 73 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:00.445, Tesla V100-SXM2-32GB, 98 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:01.446, Tesla V100-SXM2-32GB, 97 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:02.447, Tesla V100-SXM2-32GB, 98 %, 71 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:03.448, Tesla V100-SXM2-32GB, 98 %, 71 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:04.449, Tesla V100-SXM2-32GB, 98 %, 71 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:05.450, Tesla V100-SXM2-32GB, 98 %, 71 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:06.452, Tesla V100-SXM2-32GB, 98 %, 72 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:07.454, Tesla V100-SXM2-32GB, 98 %, 71 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:08.455, Tesla V100-SXM2-32GB, 98 %, 71 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:09.456, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:10.457, Tesla V100-SXM2-32GB, 99 %, 41 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:11.459, Tesla V100-SXM2-32GB, 97 %, 79 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:12.461, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:13.462, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:14.463, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:15.464, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:16.465, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:17.467, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:18.468, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:19.469, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:20.470, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:21.470, Tesla V100-SXM2-32GB, 96 %, 85 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:22.472, Tesla V100-SXM2-32GB, 100 %, 23 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:23.473, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:24.475, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:25.476, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:26.478, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:27.479, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:28.480, Tesla V100-SXM2-32GB, 97 %, 76 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:29.481, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:30.482, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:31.483, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:32.484, Tesla V100-SXM2-32GB, 97 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:33.485, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:34.487, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:35.490, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:36.493, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:37.495, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:38.495, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:39.496, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:40.498, Tesla V100-SXM2-32GB, 96 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:41.498, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:42.499, Tesla V100-SXM2-32GB, 97 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:43.500, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:44.501, Tesla V100-SXM2-32GB, 97 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:45.502, Tesla V100-SXM2-32GB, 14 %, 12 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:46.503, Tesla V100-SXM2-32GB, 96 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:47.505, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:48.506, Tesla V100-SXM2-32GB, 96 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:49.506, Tesla V100-SXM2-32GB, 96 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:50.508, Tesla V100-SXM2-32GB, 97 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:51.508, Tesla V100-SXM2-32GB, 97 %, 82 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:52.509, Tesla V100-SXM2-32GB, 46 %, 17 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:53.510, Tesla V100-SXM2-32GB, 91 %, 83 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:54.511, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:55.512, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:56.513, Tesla V100-SXM2-32GB, 93 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:57.514, Tesla V100-SXM2-32GB, 94 %, 84 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:58.516, Tesla V100-SXM2-32GB, 41 %, 13 %, 32768 MiB, 13902 MiB
2024/12/14 22:54:59.518, Tesla V100-SXM2-32GB, 90 %, 81 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:00.519, Tesla V100-SXM2-32GB, 86 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:01.520, Tesla V100-SXM2-32GB, 100 %, 21 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:02.521, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:03.522, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:04.524, Tesla V100-SXM2-32GB, 96 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:05.526, Tesla V100-SXM2-32GB, 97 %, 78 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:06.527, Tesla V100-SXM2-32GB, 96 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:07.529, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
2024/12/14 22:55:08.529, Tesla V100-SXM2-32GB, 97 %, 77 %, 32768 MiB, 13902 MiB
